Altruism,Cooperation,Modesty,Uncompromising,Sympathy,Trust,Name
0.7436219542906958,0.6462281069290897,0.4500453956811371,0.6740640757550196,0.719748628084126,0.6391566034968815,Mark Zuckerberg
0.7824317794705503,0.6165802756091219,0.44080978294970274,0.6858188002921948,0.735925773190339,0.6203191632105175,Arianna Huffington
0.7329643658698397,0.6556401529902862,0.48521622504553824,0.6978633175577313,0.7115405017331535,0.5984881137406401,Kevin Systrom
0.7419770851591984,0.6572292535046173,0.44634686751706143,0.7088531409745241,0.7371992210419442,0.621806864083673,Marissa Mayer
0.7448237099114259,0.6656241663477591,0.4829402802333843,0.7056293297395066,0.7386795119952021,0.6131927890311786,Daniel Ek
0.7567078309754931,0.6393785250231451,0.48767029100284154,0.7160125130774524,0.7514166251575114,0.6039005644110759,Stacy Brownphilpot
0.75219657685099,0.6694070700884959,0.45442977504762455,0.6839564019064223,0.7531075900191847,0.6314016361565031,Ev Williams
