Challenge,Closeness,Curiosity,Excitement,Harmony,Ideal,Liberty,Love,Practicality,Self-expression,Stability,Structure,Name
0.7295552446181743,0.7054737732158732,0.8349529642669197,0.5752275415135031,0.7404596276081639,0.6437638738497524,0.6980834166481162,0.6728235163709286,0.700579672113053,0.6130629181136793,0.6950699802729364,0.7149836813766643,Mark Zuckerberg
0.727209668535537,0.7668961342094002,0.8453124096563596,0.618490004584529,0.7991495259729565,0.6670041294264655,0.7186630704363256,0.7451105921553162,0.7133510204339902,0.6517020108395805,0.7286038236087022,0.7143644827161183,Arianna Huffington
0.6873884494654116,0.7376783138034455,0.8270212926003846,0.5533793014972129,0.7585270912294484,0.6433124383062577,0.6942808401197954,0.6910134346896811,0.6971783668995745,0.6461450150897043,0.7073888013736722,0.6947531933315524,Kevin Systrom
0.7076797514207913,0.7264407648132929,0.8290597283487474,0.5432802948280978,0.7549783948125538,0.6491467295076936,0.6934589356147796,0.6796169975389242,0.7001734041916005,0.6254929783420097,0.6940589622147174,0.7089649852652927,Marissa Mayer
0.7059160173144241,0.7348023929902798,0.8334898641503065,0.5806110782574144,0.765428044326341,0.6569279843827266,0.703967732389928,0.6960263669390556,0.7053240687677472,0.6233521486691095,0.7019275961300033,0.70903793459622,Daniel Ek
0.7325720398830969,0.7495369758025933,0.8339406835584828,0.5930449995415322,0.7713106872568571,0.6757771027617602,0.7113168555308709,0.7128007804491969,0.6993688284301014,0.6241750189497894,0.7214878316589275,0.7258938553406274,Stacy Brownphilpot
0.7099020669951807,0.7234022329232375,0.8433186446710284,0.544000136971828,0.7486550398348627,0.6688191435138393,0.6958661263517709,0.696311029898033,0.6991260223879635,0.627310140633168,0.6904131996521587,0.7016137495296255,Ev Williams
